time (UTC),pressureRow,Depth (m),Temperature (degC ITS-90),bin_centre,x,y
2001-06-30 00:00:00+00:00,49,2474.488746,1.710324,2475,675.1315123483726,274.57142857142856
2001-06-30 00:00:00+00:00,50,2524.500647,1.69153,2525,675.1315123483726,279.7142857142857
2001-06-30 00:00:00+00:00,51,2574.495334,1.677308,2575,675.1315123483726,284.85714285714283
2001-06-30 00:00:00+00:00,52,2624.495244,1.66147,2625,675.1315123483726,290
2001-06-30 00:00:00+00:00,53,2674.510576,1.645818,2675,675.1315123483726,295.14285714285717
2001-06-30 00:00:00+00:00,54,2724.500458,1.631626,2725,675.1315123483726,300.2857142857143
2001-06-30 00:00:00+00:00,55,2774.495513,1.617586,2775,675.1315123483726,305.4285714285714
2001-06-30 00:00:00+00:00,56,2824.503901,1.602916,2825,675.1315123483726,310.57142857142856
2001-06-30 00:00:00+00:00,57,2874.490855,1.590284,2875,675.1315123483726,315.7142857142857
2001-06-30 00:00:00+00:00,58,2924.503381,1.581286,2925,675.1315123483726,320.8571428571429
2001-06-30 00:00:00+00:00,59,2974.50466,1.572508,2975,675.1315123483726,326
2001-06-30 00:00:00+00:00,60,3024.50285,1.564492,3025,675.1315123483726,331.1428571428571
2001-06-30 00:00:00+00:00,61,3074.50407,1.556708,3075,675.1315123483726,336.2857142857143
2001-06-30 00:00:00+00:00,62,3124.500119,1.54982,3125,675.1315123483726,341.42857142857144
2001-06-30 00:00:00+00:00,63,3174.499165,1.540994,3175,675.1315123483726,346.5714285714286
2001-06-30 00:00:00+00:00,64,3224.501192,1.534268,3225,675.1315123483726,351.7142857142857
2001-06-30 00:00:00+00:00,65,3274.502089,1.527636,3275,675.1315123483726,356.85714285714283
2001-06-30 00:00:00+00:00,66,3324.499789,1.521888,3325,675.1315123483726,362
2001-06-30 00:00:00+00:00,67,3374.494273,1.517978,3375,675.1315123483726,367.14285714285717
2001-06-30 00:00:00+00:00,68,3424.510117,1.513272,3425,675.1315123483726,372.2857142857143
2001-06-30 00:00:00+00:00,69,3474.500167,1.509716,3475,675.1315123483726,377.42857142857144
2001-06-30 00:00:00+00:00,70,3524.503347,1.507068,3525,675.1315123483726,382.57142857142856
2001-06-30 00:00:00+00:00,71,3574.50119,1.504754,3575,675.1315123483726,387.7142857142857
2001-06-30 00:00:00+00:00,72,3624.501883,1.502222,3625,675.1315123483726,392.8571428571429
2001-06-30 00:00:00+00:00,73,3674.507461,1.499448,3675,675.1315123483726,398
2001-06-30 00:00:00+00:00,74,3724.517912,1.499148,3725,675.1315123483726,403.14285714285717
2001-06-30 00:00:00+00:00,75,3774.498323,1.498844,3775,675.1315123483726,408.2857142857143
2001-06-30 00:00:00+00:00,76,3824.495882,1.498348,3825,675.1315123483726,413.42857142857144
2001-06-30 00:00:00+00:00,77,3874.492102,1.498396,3875,675.1315123483726,418.57142857142856
2001-06-30 00:00:00+00:00,78,3924.50545,1.499418,3925,675.1315123483726,423.7142857142857
2001-06-30 00:00:00+00:00,79,3974.507158,1.499978,3975,675.1315123483726,428.8571428571429
2001-06-30 00:00:00+00:00,80,4024.511585,1.50123,4025,675.1315123483726,434
2001-06-30 00:00:00+00:00,81,4074.50844,1.501908,4075,675.1315123483726,439.1428571428571
2001-06-30 00:00:00+00:00,82,4124.495645,1.502888,4125,675.1315123483726,444.2857142857143
2001-06-30 00:00:00+00:00,83,4174.501966,1.504634,4175,675.1315123483726,449.42857142857144
2001-06-30 00:00:00+00:00,84,4217.008908,1.506248571,4225,675.1315123483726,454.5714285714286
2002-02-28 00:00:00+00:00,0,27.00697823,4.905204444,25,684.5045815516188,22.571428571428573
2002-02-28 00:00:00+00:00,1,74.49436244,4.90327,75,684.5045815516188,27.714285714285715
2002-02-28 00:00:00+00:00,2,124.5089761,4.68379,125,684.5045815516188,32.857142857142854
2002-02-28 00:00:00+00:00,3,174.4912834,4.28397,175,684.5045815516188,38
2002-02-28 00:00:00+00:00,4,224.2000593,4.092877551,225,684.5045815516188,43.14285714285714
2002-02-28 00:00:00+00:00,5,274.5062715,3.975546,275,684.5045815516188,48.28571428571429
2002-02-28 00:00:00+00:00,6,324.7706341,3.9363625,325,684.5045815516188,53.42857142857143
2002-02-28 00:00:00+00:00,7,374.6235978,3.898365306,375,684.5045815516188,58.57142857142857
2002-02-28 00:00:00+00:00,8,423.7459386,3.833770213,425,684.5045815516188,63.714285714285715
2002-02-28 00:00:00+00:00,9,474.5050364,3.75752,475,684.5045815516188,68.85714285714286
2002-02-28 00:00:00+00:00,10,525.6656343,3.678044681,525,684.5045815516188,74
2002-02-28 00:00:00+00:00,11,573.8720937,3.599539583,575,684.5045815516188,79.14285714285714
2002-02-28 00:00:00+00:00,12,624.1061122,3.522563265,625,684.5045815516188,84.28571428571428
2002-02-28 00:00:00+00:00,13,674.5113593,3.407297917,675,684.5045815516188,89.42857142857143
2002-02-28 00:00:00+00:00,14,724.9373062,3.298704082,725,684.5045815516188,94.57142857142857
2002-02-28 00:00:00+00:00,15,774.4270114,3.19416875,775,684.5045815516188,99.71428571428571
2002-02-28 00:00:00+00:00,16,824.7196108,3.103244898,825,684.5045815516188,104.85714285714286
2002-02-28 00:00:00+00:00,17,874.5007624,3.02266,875,684.5045815516188,110
2002-02-28 00:00:00+00:00,18,924.9772214,2.936206122,925,684.5045815516188,115.14285714285715
2002-02-28 00:00:00+00:00,19,974.5027622,2.867694,975,684.5045815516188,120.28571428571429
2002-02-28 00:00:00+00:00,20,1024.850206,2.800961224,1025,684.5045815516188,125.42857142857143
2002-02-28 00:00:00+00:00,21,1074.491302,2.738618,1075,684.5045815516188,130.57142857142856
2002-02-28 00:00:00+00:00,22,1124.917296,2.678597959,1125,684.5045815516188,135.71428571428572
2002-02-28 00:00:00+00:00,23,1174.50476,2.624978,1175,684.5045815516188,140.85714285714286
2002-02-28 00:00:00+00:00,24,1225.0932,2.56663913,1225,684.5045815516188,146
2002-02-28 00:00:00+00:00,25,1273.922777,2.516334043,1275,684.5045815516188,151.14285714285714
2002-02-28 00:00:00+00:00,26,1324.495555,2.466994,1325,684.5045815516188,156.2857142857143
2002-02-28 00:00:00+00:00,27,1374.502433,2.416664,1375,684.5045815516188,161.42857142857142
2002-02-28 00:00:00+00:00,28,1424.500721,2.365568,1425,684.5045815516188,166.57142857142858
2002-02-28 00:00:00+00:00,29,1474.50055,2.315326,1475,684.5045815516188,171.71428571428572
2002-02-28 00:00:00+00:00,30,1524.116776,2.273055102,1525,684.5045815516188,176.85714285714286
2002-02-28 00:00:00+00:00,31,1574.500703,2.234186,1575,684.5045815516188,182
2002-02-28 00:00:00+00:00,32,1624.496924,2.195666,1625,684.5045815516188,187.14285714285714
2002-02-28 00:00:00+00:00,33,1674.34662,2.155627083,1675,684.5045815516188,192.28571428571428
2002-02-28 00:00:00+00:00,34,1724.499863,2.118114,1725,684.5045815516188,197.42857142857144
2002-02-28 00:00:00+00:00,35,1774.498412,2.080416,1775,684.5045815516188,202.57142857142856
2002-02-28 00:00:00+00:00,36,1825.413769,2.043447917,1825,684.5045815516188,207.71428571428572
2002-02-28 00:00:00+00:00,37,1874.499749,2.015004,1875,684.5045815516188,212.85714285714283
2002-02-28 00:00:00+00:00,38,1924.500467,1.982348,1925,684.5045815516188,218
2002-02-28 00:00:00+00:00,39,1974.500516,1.957764,1975,684.5045815516188,223.14285714285714
2002-02-28 00:00:00+00:00,40,2024.499878,1.932176,2025,684.5045815516188,228.28571428571428
2002-02-28 00:00:00+00:00,41,2074.876318,1.905446939,2075,684.5045815516188,233.42857142857144
2002-02-28 00:00:00+00:00,42,2124.496465,1.87759,2125,684.5045815516188,238.57142857142856
2002-02-28 00:00:00+00:00,43,2174.501806,1.854394,2175,684.5045815516188,243.71428571428572
2002-02-28 00:00:00+00:00,44,2224.500275,1.830118,2225,684.5045815516188,248.85714285714286
2002-02-28 00:00:00+00:00,45,2274.502043,1.813262,2275,684.5045815516188,254
2002-02-28 00:00:00+00:00,46,2324.503018,1.784426,2325,684.5045815516188,259.14285714285717
2002-02-28 00:00:00+00:00,47,2373.929515,1.7627,2375,684.5045815516188,264.2857142857143
2002-02-28 00:00:00+00:00,48,2424.496388,1.74329,2425,684.5045815516188,269.42857142857144
2002-02-28 00:00:00+00:00,49,2474.488745,1.724132,2475,684.5045815516188,274.57142857142856
2002-02-28 00:00:00+00:00,50,2524.321722,1.70262449,2525,684.5045815516188,279.7142857142857
2002-02-28 00:00:00+00:00,51,2573.871554,1.6856625,2575,684.5045815516188,284.85714285714283
2002-02-28 00:00:00+00:00,52,2624.501371,1.668994,2625,684.5045815516188,290
2002-02-28 00:00:00+00:00,53,2674.490149,1.655456,2675,684.5045815516188,295.14285714285717
2002-02-28 00:00:00+00:00,54,2724.502502,1.641786,2725,684.5045815516188,300.2857142857143
2002-02-28 00:00:00+00:00,55,2774.347457,1.627777551,2775,684.5045815516188,305.4285714285714
2002-02-28 00:00:00+00:00,56,2824.967654,1.617185714,2825,684.5045815516188,310.57142857142856
2002-02-28 00:00:00+00:00,57,2874.120655,1.599506522,2875,684.5045815516188,315.7142857142857
2002-02-28 00:00:00+00:00,58,2924.499291,1.587308,2925,684.5045815516188,320.8571428571429
2002-02-28 00:00:00+00:00,59,2974.127352,1.578760417,2975,684.5045815516188,326
2002-02-28 00:00:00+00:00,60,3024.521018,1.571225,3025,684.5045815516188,331.1428571428571
2002-02-28 00:00:00+00:00,61,3075.001003,1.563169388,3075,684.5045815516188,336.2857142857143
2002-02-28 00:00:00+00:00,62,3124.659993,1.557693878,3125,684.5045815516188,341.42857142857144
2002-02-28 00:00:00+00:00,63,3174.501213,1.551634,3175,684.5045815516188,346.5714285714286
2002-02-28 00:00:00+00:00,64,3224.50324,1.540952,3225,684.5045815516188,351.7142857142857
2002-02-28 00:00:00+00:00,65,3274.506186,1.534436,3275,684.5045815516188,356.85714285714283
2002-02-28 00:00:00+00:00,66,3324.501838,1.530776,3325,684.5045815516188,362
2002-02-28 00:00:00+00:00,67,3374.301572,1.527302041,3375,684.5045815516188,367.14285714285717
2002-02-28 00:00:00+00:00,68,3424.499869,1.521656,3425,684.5045815516188,372.2857142857143
2002-02-28 00:00:00+00:00,69,3474.494016,1.516874,3475,684.5045815516188,377.42857142857144
2002-02-28 00:00:00+00:00,70,3524.495144,1.515096,3525,684.5045815516188,382.57142857142856
2002-02-28 00:00:00+00:00,71,3574.507343,1.51298,3575,684.5045815516188,387.7142857142857
2002-02-28 00:00:00+00:00,72,3624.448638,1.510495918,3625,684.5045815516188,392.8571428571429
2002-02-28 00:00:00+00:00,73,3674.509514,1.508434,3675,684.5045815516188,398
2002-02-28 00:00:00+00:00,74,3724.472727,1.506310204,3725,684.5045815516188,403.14285714285717
2002-02-28 00:00:00+00:00,75,3774.506535,1.505842,3775,684.5045815516188,408.2857142857143
2002-02-28 00:00:00+00:00,76,3824.489722,1.504736,3825,684.5045815516188,413.42857142857144
2002-02-28 00:00:00+00:00,77,3874.508532,1.503812,3875,684.5045815516188,418.57142857142856
2002-02-28 00:00:00+00:00,78,3924.975838,1.50422449,3925,684.5045815516188,423.7142857142857
2002-02-28 00:00:00+00:00,79,3974.500994,1.503398,3975,684.5045815516188,428.8571428571429
2002-02-28 00:00:00+00:00,80,4024.499255,1.50357,4025,684.5045815516188,434
2002-02-28 00:00:00+00:00,81,4074.498163,1.504566,4075,684.5045815516188,439.1428571428571
2002-02-28 00:00:00+00:00,82,4124.491533,1.505596,4125,684.5045815516188,444.2857142857143
2002-02-28 00:00:00+00:00,83,4174.501966,1.507832,4175,684.5045815516188,449.42857142857144
2002-02-28 00:00:00+00:00,84,4200.981993,1.510033333,4225,684.5045815516188,454.5714285714286
2002-07-31 00:00:00+00:00,0,25.35673042,9.190411107,25,690.4061436425517,22.571428571428573
2002-07-31 00:00:00+00:00,1,73.7573073,4.978676328,75,690.4061436425517,27.714285714285715
2002-07-31 00:00:00+00:00,2,124.3063014,4.383143704,125,690.4061436425517,32.857142857142854
2002-07-31 00:00:00+00:00,3,174.5402318,4.29823421,175,690.4061436425517,38
2002-07-31 00:00:00+00:00,4,221.1848636,4.087930877,225,690.4061436425517,43.14285714285714
2002-07-31 00:00:00+00:00,5,274.501212,3.990691745,275,690.4061436425517,48.28571428571429
2002-07-31 00:00:00+00:00,6,324.5001163,3.950440316,325,690.4061436425517,53.42857142857143
2002-07-31 00:00:00+00:00,7,374.506537,3.92150905,375,690.4061436425517,58.57142857142857
2002-07-31 00:00:00+00:00,8,403.4160623,3.888579254,425,690.4061436425517,63.714285714285715
2002-07-31 00:00:00+00:00,9,474.4989557,3.823734,475,690.4061436425517,68.85714285714286
2002-07-31 00:00:00+00:00,10,524.5008703,3.764267,525,690.4061436425517,74
2002-07-31 00:00:00+00:00,11,574.4965591,3.678377,575,690.4061436425517,79.14285714285714
2002-07-31 00:00:00+00:00,12,624.2620097,3.580695078,625,690.4061436425517,84.28571428571428
2002-07-31 00:00:00+00:00,13,674.4995265,3.480332,675,690.4061436425517,89.42857142857143
2002-07-31 00:00:00+00:00,14,724.5007007,3.37072,725,690.4061436425517,94.57142857142857
2002-07-31 00:00:00+00:00,15,774.4996187,3.267469,775,690.4061436425517,99.71428571428571
2002-07-31 00:00:00+00:00,16,824.2798389,3.167691353,825,690.4061436425517,104.85714285714286
2002-07-31 00:00:00+00:00,17,874.5007357,3.086335,875,690.4061436425517,110
2002-07-31 00:00:00+00:00,18,924.498847,3.017835,925,690.4061436425517,115.14285714285715
2002-07-31 00:00:00+00:00,19,974.7443012,2.935846294,975,690.4061436425517,120.28571428571429
2002-07-31 00:00:00+00:00,20,1024.502241,2.853588,1025,690.4061436425517,125.42857142857143
2002-07-31 00:00:00+00:00,21,1074.499379,2.785887,1075,690.4061436425517,130.57142857142856
2002-07-31 00:00:00+00:00,22,1124.500213,2.721112,1125,690.4061436425517,135.71428571428572
2002-07-31 00:00:00+00:00,23,1174.498638,2.659709,1175,690.4061436425517,140.85714285714286
2002-07-31 00:00:00+00:00,24,1224.737028,2.593959941,1225,690.4061436425517,146
2002-07-31 00:00:00+00:00,25,1274.502396,2.531866,1275,690.4061436425517,151.14285714285714
2002-07-31 00:00:00+00:00,26,1324.499575,2.473721,1325,690.4061436425517,156.2857142857143
2002-07-31 00:00:00+00:00,27,1374.502391,2.42271,1375,690.4061436425517,161.42857142857142
2002-07-31 00:00:00+00:00,28,1424.497631,2.371426,1425,690.4061436425517,166.57142857142858
2002-07-31 00:00:00+00:00,29,1474.498474,2.322158,1475,690.4061436425517,171.71428571428572
2002-07-31 00:00:00+00:00,30,1512.323528,2.293266629,1525,690.4061436425517,176.85714285714286
2002-07-31 00:00:00+00:00,31,1574.496494,2.244132,1575,690.4061436425517,182
2002-07-31 00:00:00+00:00,32,1624.496776,2.196716,1625,690.4061436425517,187.14285714285714
2002-07-31 00:00:00+00:00,33,1674.500563,2.152282,1675,690.4061436425517,192.28571428571428
2002-07-31 00:00:00+00:00,34,1724.509875,2.117106,1725,690.4061436425517,197.42857142857144
2002-07-31 00:00:00+00:00,35,1774.49825,2.083606,1775,690.4061436425517,202.57142857142856
2002-07-31 00:00:00+00:00,36,1824.498213,2.0537,1825,690.4061436425517,207.71428571428572
2002-07-31 00:00:00+00:00,37,1874.499578,2.022134,1875,690.4061436425517,212.85714285714283
2002-07-31 00:00:00+00:00,38,1924.500291,1.989912,1925,690.4061436425517,218
2002-07-31 00:00:00+00:00,39,1974.500336,1.957664,1975,690.4061436425517,223.14285714285714
2002-07-31 00:00:00+00:00,40,2024.030828,1.929496078,2025,690.4061436425517,228.28571428571428
2002-07-31 00:00:00+00:00,41,2074.496307,1.905692,2075,690.4061436425517,233.42857142857144
2002-07-31 00:00:00+00:00,42,2124.502383,1.882332,2125,690.4061436425517,238.57142857142856
2002-07-31 00:00:00+00:00,43,2174.501608,1.8576,2175,690.4061436425517,243.71428571428572
2002-07-31 00:00:00+00:00,44,2224.500071,1.837046,2225,690.4061436425517,248.85714285714286
2002-07-31 00:00:00+00:00,45,2274.501836,1.80376,2275,690.4061436425517,254
2002-07-31 00:00:00+00:00,46,2324.500766,1.780992,2325,690.4061436425517,259.14285714285717
2002-07-31 00:00:00+00:00,47,2374.500922,1.763596,2375,690.4061436425517,264.2857142857143
2002-07-31 00:00:00+00:00,48,2424.496166,1.749138,2425,690.4061436425517,269.42857142857144
2002-07-31 00:00:00+00:00,49,2474.494642,1.73037,2475,690.4061436425517,274.57142857142856
2002-07-31 00:00:00+00:00,50,2524.031918,1.710878431,2525,690.4061436425517,279.7142857142857
2002-07-31 00:00:00+00:00,51,2574.499183,1.693542,2575,690.4061436425517,284.85714285714283
2002-07-31 00:00:00+00:00,52,2624.509301,1.67369,2625,690.4061436425517,290
2002-07-31 00:00:00+00:00,53,2674.498075,1.655412,2675,690.4061436425517,295.14285714285717
2002-07-31 00:00:00+00:00,54,2724.500209,1.640048,2725,690.4061436425517,300.2857142857143
2002-07-31 00:00:00+00:00,55,2774.509564,1.631496,2775,690.4061436425517,305.4285714285714
2002-07-31 00:00:00+00:00,56,2824.497509,1.620664,2825,690.4061436425517,310.57142857142856
2002-07-31 00:00:00+00:00,57,2874.49877,1.607216,2875,690.4061436425517,315.7142857142857
2002-07-31 00:00:00+00:00,58,2924.503114,1.593766,2925,690.4061436425517,320.8571428571429
2002-07-31 00:00:00+00:00,59,2974.99481,1.580358824,2975,690.4061436425517,326
2002-07-31 00:00:00+00:00,60,3024.500527,1.570776,3025,690.4061436425517,331.1428571428571
2002-07-31 00:00:00+00:00,61,3074.499696,1.56211,3075,690.4061436425517,336.2857142857143
2002-07-31 00:00:00+00:00,62,3124.497786,1.553738,3125,690.4061436425517,341.42857142857144
2002-07-31 00:00:00+00:00,63,3174.500922,1.543694,3175,690.4061436425517,346.5714285714286
2002-07-31 00:00:00+00:00,64,3224.498849,1.535626,3225,690.4061436425517,351.7142857142857
2002-07-31 00:00:00+00:00,65,3274.50179,1.529626,3275,690.4061436425517,356.85714285714283
2002-07-31 00:00:00+00:00,66,3324.497436,1.523382,3325,690.4061436425517,362
2002-07-31 00:00:00+00:00,67,3374.500111,1.517858,3375,690.4061436425517,367.14285714285717
2002-07-31 00:00:00+00:00,68,3424.499555,1.51499,3425,690.4061436425517,372.2857142857143
2002-07-31 00:00:00+00:00,69,3474.499848,1.512126,3475,690.4061436425517,377.42857142857144
2002-07-31 00:00:00+00:00,70,3524.017664,1.509086275,3525,690.4061436425517,382.57142857142856
2002-07-31 00:00:00+00:00,71,3574.49676,1.506586,3575,690.4061436425517,387.7142857142857
2002-07-31 00:00:00+00:00,72,3624.497448,1.505114,3625,690.4061436425517,392.8571428571429
2002-07-31 00:00:00+00:00,73,3674.503021,1.503686,3675,690.4061436425517,398
2002-07-31 00:00:00+00:00,74,3724.4991,1.502518,3725,690.4061436425517,403.14285714285717
2002-07-31 00:00:00+00:00,75,3774.50003,1.502758,3775,690.4061436425517,408.2857142857143
2002-07-31 00:00:00+00:00,76,3824.507852,1.502196,3825,690.4061436425517,413.42857142857144
2002-07-31 00:00:00+00:00,77,3874.499961,1.501498,3875,690.4061436425517,418.57142857142856
2002-07-31 00:00:00+00:00,78,3924.498927,1.501372,3925,690.4061436425517,423.7142857142857
2002-07-31 00:00:00+00:00,79,3974.502684,1.502484,3975,690.4061436425517,428.8571428571429
2002-07-31 00:00:00+00:00,80,4024.011774,1.502570588,4025,690.4061436425517,434
2002-07-31 00:00:00+00:00,81,4074.497789,1.502912,4075,690.4061436425517,439.1428571428571
2002-07-31 00:00:00+00:00,82,4124.495266,1.504302,4125,690.4061436425517,444.2857142857143
2002-07-31 00:00:00+00:00,83,4174.499526,1.506116,4175,690.4061436425517,449.42857142857144
2002-07-31 00:00:00+00:00,84,4224.500272,1.508664,4225,690.4061436425517,454.5714285714286
2002-07-31 00:00:00+00:00,85,4274.501599,1.51274,4275,690.4061436425517,459.71428571428567
2002-07-31 00:00:00+00:00,86,4313.383831,1.516846429,4325,690.4061436425517,464.85714285714283
2002-09-30 00:00:00+00:00,0,27.25238666,11.31108102,25,692.7590540186753,22.571428571428573
2002-09-30 00:00:00+00:00,1,74.50154066,4.862514,75,692.7590540186753,27.714285714285715
2002-09-30 00:00:00+00:00,2,121.625289,4.257812611,125,692.7590540186753,32.857142857142854
2002-09-30 00:00:00+00:00,3,174.5030827,4.272595333,175,692.7590540186753,38
2002-09-30 00:00:00+00:00,4,224.4995959,4.060113333,225,692.7590540186753,43.14285714285714
2002-09-30 00:00:00+00:00,5,274.5041416,3.904424,275,692.7590540186753,48.28571428571429
2002-09-30 00:00:00+00:00,6,324.6047543,3.873891986,325,692.7590540186753,53.42857142857143
2002-09-30 00:00:00+00:00,7,374.5177591,3.849821605,375,692.7590540186753,58.57142857142857
2002-09-30 00:00:00+00:00,8,408.6139116,3.828037556,425,692.7590540186753,63.714285714285715
2002-09-30 00:00:00+00:00,9,474.4990674,3.774262,475,692.7590540186753,68.85714285714286
2002-09-30 00:00:00+00:00,10,524.5030161,3.73213,525,692.7590540186753,74
2002-09-30 00:00:00+00:00,11,574.4987171,3.628142,575,692.7590540186753,79.14285714285714
2002-09-30 00:00:00+00:00,12,624.5003101,3.53793,625,692.7590540186753,84.28571428571428
2002-09-30 00:00:00+00:00,13,674.4996853,3.43547,675,692.7590540186753,89.42857142857143
2002-09-30 00:00:00+00:00,14,724.4988469,3.32597,725,692.7590540186753,94.57142857142857
2002-09-30 00:00:00+00:00,15,774.4998011,3.222064,775,692.7590540186753,99.71428571428571
2002-09-30 00:00:00+00:00,16,824.5025307,3.130798,825,692.7590540186753,104.85714285714286
2002-09-30 00:00:00+00:00,17,874.5009416,3.053694,875,692.7590540186753,110
2002-09-30 00:00:00+00:00,18,924.4990647,2.98053,925,692.7590540186753,115.14285714285715
2002-09-30 00:00:00+00:00,19,974.502962,2.904278,975,692.7590540186753,120.28571428571429
2002-09-30 00:00:00+00:00,20,1024.498428,2.833452,1025,692.7590540186753,125.42857142857143
2002-09-30 00:00:00+00:00,21,1074.499633,2.766712,1075,692.7590540186753,130.57142857142856
2002-09-30 00:00:00+00:00,22,1124.500478,2.697026,1125,692.7590540186753,135.71428571428572
2002-09-30 00:00:00+00:00,23,1174.498915,2.639226,1175,692.7590540186753,140.85714285714286
2002-09-30 00:00:00+00:00,24,1224.494926,2.583894,1225,692.7590540186753,146
2002-09-30 00:00:00+00:00,25,1274.502697,2.525268,1275,692.7590540186753,151.14285714285714
2002-09-30 00:00:00+00:00,26,1324.495827,2.47288,1325,692.7590540186753,156.2857142857143
2002-09-30 00:00:00+00:00,27,1374.502716,2.422068,1375,692.7590540186753,161.42857142857142
2002-09-30 00:00:00+00:00,28,1424.498982,2.3766,1425,692.7590540186753,166.57142857142858
2002-09-30 00:00:00+00:00,29,1474.502884,2.327144,1475,692.7590540186753,171.71428571428572
2002-09-30 00:00:00+00:00,30,1524.500186,2.29238,1525,692.7590540186753,176.85714285714286
2002-09-30 00:00:00+00:00,31,1574.50509,2.253034,1575,692.7590540186753,182
2002-09-30 00:00:00+00:00,32,1624.497258,2.204492,1625,692.7590540186753,187.14285714285714
2002-09-30 00:00:00+00:00,33,1674.496994,2.171908,1675,692.7590540186753,192.28571428571428
2002-09-30 00:00:00+00:00,34,1724.500217,2.136162,1725,692.7590540186753,197.42857142857144
2002-09-30 00:00:00+00:00,35,1774.500811,2.10713,1775,692.7590540186753,202.57142857142856
2002-09-30 00:00:00+00:00,36,1824.500789,2.066858,1825,692.7590540186753,207.71428571428572
2002-09-30 00:00:00+00:00,37,1874.500134,2.031638,1875,692.7590540186753,212.85714285714283
2002-09-30 00:00:00+00:00,38,1924.500863,2.004266,1925,692.7590540186753,218
2002-09-30 00:00:00+00:00,39,1974.500922,1.97466,1975,692.7590540186753,223.14285714285714
2002-09-30 00:00:00+00:00,40,2024.500294,1.94888,2025,692.7590540186753,228.28571428571428
2002-09-30 00:00:00+00:00,41,2074.496923,1.925868,2075,692.7590540186753,233.42857142857144
2002-09-30 00:00:00+00:00,42,2124.500977,1.900848,2125,692.7590540186753,238.57142857142856
2002-09-30 00:00:00+00:00,43,2174.500215,1.87415,2175,692.7590540186753,243.71428571428572
2002-09-30 00:00:00+00:00,44,2224.498693,1.846786,2225,692.7590540186753,248.85714285714286
2002-09-30 00:00:00+00:00,45,2274.500472,1.825236,2275,692.7590540186753,254
2002-09-30 00:00:00+00:00,46,2324.495338,1.803816,2325,692.7590540186753,259.14285714285717
2002-09-30 00:00:00+00:00,47,2374.499587,1.782016,2375,692.7590540186753,264.2857142857143
2002-09-30 00:00:00+00:00,48,2424.496887,1.763406,2425,692.7590540186753,269.42857142857144
2002-09-30 00:00:00+00:00,49,2474.495377,1.746386,2475,692.7590540186753,274.57142857142856
2002-09-30 00:00:00+00:00,50,2524.501166,1.723162,2525,692.7590540186753,279.7142857142857
2002-09-30 00:00:00+00:00,51,2574.499948,1.695452,2575,692.7590540186753,284.85714285714283
2002-09-30 00:00:00+00:00,52,2624.501911,1.676898,2625,692.7590540186753,290
2002-09-30 00:00:00+00:00,53,2674.496827,1.666,2675,692.7590540186753,295.14285714285717
2002-09-30 00:00:00+00:00,54,2724.501019,1.649274,2725,692.7590540186753,300.2857142857143
2002-09-30 00:00:00+00:00,55,2774.500171,1.634356,2775,692.7590540186753,305.4285714285714
2002-09-30 00:00:00+00:00,56,2824.500393,1.62182,2825,692.7590540186753,310.57142857142856
2002-09-30 00:00:00+00:00,57,2874.499625,1.608794,2875,692.7590540186753,315.7142857142857
2002-09-30 00:00:00+00:00,58,2924.499894,1.598256,2925,692.7590540186753,320.8571428571429
2002-09-30 00:00:00+00:00,59,2974.503227,1.58759,2975,692.7590540186753,326
2002-09-30 00:00:00+00:00,60,3024.493242,1.5783,3025,692.7590540186753,331.1428571428571
2002-09-30 00:00:00+00:00,61,3074.496518,1.569534,3075,692.7590540186753,336.2857142857143
2002-09-30 00:00:00+00:00,62,3124.500763,1.560764,3125,692.7590540186753,341.42857142857144
2002-09-30 00:00:00+00:00,63,3174.499819,1.552272,3175,692.7590540186753,346.5714285714286
2002-09-30 00:00:00+00:00,64,3224.48957,1.544626,3225,692.7590540186753,351.7142857142857
2002-09-30 00:00:00+00:00,65,3274.502764,1.537296,3275,692.7590540186753,356.85714285714283
2002-09-30 00:00:00+00:00,66,3324.500475,1.53357,3325,692.7590540186753,362
2002-09-30 00:00:00+00:00,67,3374.499067,1.52946,3375,692.7590540186753,367.14285714285717
2002-09-30 00:00:00+00:00,68,3424.502624,1.52577,3425,692.7590540186753,372.2857142857143
2002-09-30 00:00:00+00:00,69,3474.500882,1.522116,3475,692.7590540186753,377.42857142857144
2002-09-30 00:00:00+00:00,70,3524.499972,1.520216,3525,692.7590540186753,382.57142857142856
2002-09-30 00:00:00+00:00,71,3574.497825,1.517904,3575,692.7590540186753,387.7142857142857
2002-09-30 00:00:00+00:00,72,3624.494424,1.515094,3625,692.7590540186753,392.8571428571429
2002-09-30 00:00:00+00:00,73,3674.502063,1.51298,3675,692.7590540186753,398
2002-09-30 00:00:00+00:00,74,3724.920267,1.511645833,3725,692.7590540186753,403.14285714285717
2002-09-30 00:00:00+00:00,75,3774.499101,1.51118,3775,692.7590540186753,408.2857142857143
2002-09-30 00:00:00+00:00,76,3824.498724,1.511084,3825,692.7590540186753,413.42857142857144
2002-09-30 00:00:00+00:00,77,3874.494954,1.509612,3875,692.7590540186753,418.57142857142856
2002-09-30 00:00:00+00:00,78,3924.491881,1.50814,3925,692.7590540186753,423.7142857142857
2002-09-30 00:00:00+00:00,79,3974.507978,1.50748,3975,692.7590540186753,428.8571428571429
2002-09-30 00:00:00+00:00,80,4001.429658,1.50645,4025,692.7590540186753,434
